,Team,Role_Name,Task_Name,Claim,Creation_Date,Due_Date,Days_Overdue
696,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Compensation Payment,08200074386,2022-01-11 00:00:00,2022-01-11 00:00:00,2
697,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08210027080,2022-01-13 00:00:00,2022-01-13 00:00:00,0
698,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Contact Employer,08210042890,2022-01-07 00:00:00,2022-01-12 00:00:00,1
699,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Contact Worker,08210042890,2022-01-07 00:00:00,2022-01-12 00:00:00,1
700,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200023531,2021-11-05 00:00:00,2021-12-31 00:00:00,13
701,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200024572,2021-10-21 00:00:00,2021-12-09 00:00:00,35
702,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200032881,2021-10-08 00:00:00,2021-12-09 00:00:00,35
703,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200047627,2021-11-25 00:00:00,2021-12-23 00:00:00,21
704,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200051244,2021-10-29 00:00:00,2021-12-30 00:00:00,14
705,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200066860,2021-12-10 00:00:00,2022-01-11 00:00:00,2
706,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210004346,2021-10-07 00:00:00,2021-12-30 00:00:00,14
707,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210024928,2021-11-25 00:00:00,2021-12-23 00:00:00,21
708,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210027080,2021-11-25 00:00:00,2021-12-23 00:00:00,21
709,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210033838,2021-11-25 00:00:00,2021-12-23 00:00:00,21
710,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210035179,2021-11-25 00:00:00,2021-12-23 00:00:00,21
711,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,IME: Notify Parties of IME Outcome,08200032881,2021-11-29 00:00:00,2021-11-30 00:00:00,44
712,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,INV: Employer Liability,08210041163,2021-12-21 00:00:00,2021-12-20 00:00:00,24
713,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,INV: Personal and Household,08210035179,2021-12-29 00:00:00,2021-12-24 00:00:00,20
714,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08200049858,2021-12-09 00:00:00,2021-12-23 00:00:00,21
715,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,OR: Review Work Report,08190034753,2021-12-30 00:00:00,2022-01-13 00:00:00,0
716,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,SUP: Contact Worker - Follow Up Fund Details,08200064574,2021-12-21 00:00:00,2022-01-10 00:00:00,3
717,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08190060264,2021-11-29 00:00:00,2021-12-06 00:00:00,38
718,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08200023531,2021-11-05 00:00:00,2021-11-12 00:00:00,62
719,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08200068444,2021-12-24 00:00:00,2022-01-07 00:00:00,6
720,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210007518,2021-12-30 00:00:00,2022-01-05 00:00:00,8
721,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210028937,2021-12-10 00:00:00,2021-12-17 00:00:00,27
722,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200047627,2021-11-25 00:00:00,2022-01-08 00:00:00,5
723,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200049858,2021-12-10 00:00:00,2021-12-17 00:00:00,27
724,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200051244,2021-10-29 00:00:00,2021-12-21 00:00:00,23
725,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact THP,08180035652,2021-12-17 00:00:00,2022-01-13 00:00:00,0
726,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200037417,2021-12-17 00:00:00,2021-12-24 00:00:00,20
727,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200049858,2021-12-10 00:00:00,2021-12-17 00:00:00,27
728,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200051244,2021-12-02 00:00:00,2021-12-21 00:00:00,23
729,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200081188,2021-11-25 00:00:00,2021-12-17 00:00:00,27
730,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210035179,2021-11-25 00:00:00,2021-12-30 00:00:00,14
731,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08180035652,2021-12-17 00:00:00,2022-01-12 00:00:00,1
732,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200049858,2021-12-10 00:00:00,2022-01-10 00:00:00,3
733,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210031513,2021-11-30 00:00:00,2022-01-04 00:00:00,9
734,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210035179,2021-11-25 00:00:00,2022-01-06 00:00:00,7
735,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210041163,2022-01-07 00:00:00,2022-01-12 00:00:00,1
736,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,08190056618,2021-11-30 00:00:00,2021-12-20 00:00:00,24
737,A2,NGUYEN INGA_8270_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,08200020961,2021-12-10 00:00:00,2021-12-20 00:00:00,24
738,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact THP,08200037873,2021-10-29 00:00:00,2022-01-11 00:00:00,2
739,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210027213,2021-12-02 00:00:00,2022-01-13 00:00:00,0
740,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,ADV: Notify Parties of Adverse Decision,08210039078,2022-01-07 00:00:00,2022-01-10 00:00:00,3
741,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Contact Employer,08210043679,2022-01-07 00:00:00,2022-01-12 00:00:00,1
742,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210016457,2021-11-19 00:00:00,2021-12-20 00:00:00,24
743,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210023851,2021-12-16 00:00:00,2022-01-13 00:00:00,0
744,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210026117,2021-11-19 00:00:00,2022-01-10 00:00:00,3
745,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210028843,2021-12-17 00:00:00,2022-01-13 00:00:00,0
746,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210032457,2021-11-30 00:00:00,2022-01-07 00:00:00,6
747,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210035166,2021-11-30 00:00:00,2022-01-04 00:00:00,9
748,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210037533,2021-12-15 00:00:00,2022-01-13 00:00:00,0
749,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210039078,2021-12-29 00:00:00,2022-01-07 00:00:00,6
750,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,OR: Confirm OR Service Details,08210041464,2021-12-17 00:00:00,2021-12-20 00:00:00,24
751,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact THP,08210020760,2021-12-22 00:00:00,2022-01-11 00:00:00,2
752,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact THP,08210028843,2022-01-06 00:00:00,2022-01-11 00:00:00,2
753,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact THP,08210035946,2021-11-30 00:00:00,2022-01-13 00:00:00,0
754,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact THP,08210037533,2021-12-15 00:00:00,2022-01-05 00:00:00,8
755,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact THP,08210039502,2021-12-15 00:00:00,2022-01-12 00:00:00,1
756,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210035166,2021-11-30 00:00:00,2022-01-04 00:00:00,9
757,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210041464,2021-12-23 00:00:00,2022-01-07 00:00:00,6
758,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Other Task,08210029651,2021-11-25 00:00:00,2022-01-12 00:00:00,1
759,A2,POPOVSKA MARTINA_8255_RETURN TO WORK SPECIALIST,USR: Re-allocate Claim to New Segment,08200072731,2021-12-02 00:00:00,2022-01-13 00:00:00,0
760,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,ADV: Notify Parties of Adverse Decision,08190023670,2022-01-10 00:00:00,2022-01-10 00:00:00,3
761,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,DOC: Claim Administration,08200039596,2022-01-13 00:00:00,2022-01-11 00:00:00,2
762,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,DOC: Current Weekly Earnings,08210038736,2022-01-13 00:00:00,2022-01-13 00:00:00,0
763,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,ELG: Notify worker reached 10 of 13 weeks,08210031827,2021-11-22 00:00:00,2022-01-07 00:00:00,6
764,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,GEN: Calculate PIAWE,08210026049,2021-11-29 00:00:00,2021-12-22 00:00:00,22
765,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,GEN: Contact Employer,08210040876,2021-12-14 00:00:00,2022-01-10 00:00:00,3
766,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,IME: Record IME Purpose and Details,08200027689,2022-01-12 00:00:00,2022-01-13 00:00:00,0
767,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,INV: Employer Liability,08210041503,2022-01-11 00:00:00,2022-01-10 00:00:00,3
768,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,INV: Medical Practitioner,08180055496,2021-12-23 00:00:00,2021-12-23 00:00:00,21
769,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,INV: Medical Practitioner,08180055496,2021-12-23 00:00:00,2021-12-23 00:00:00,21
770,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,INV: Medical and Like Other,08200073086,2021-12-21 00:00:00,2021-12-17 00:00:00,27
771,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,INV: Surgeon,08210040410,2021-12-23 00:00:00,2021-12-23 00:00:00,21
772,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,INV: THP Report,08210016965,2021-12-24 00:00:00,2021-12-23 00:00:00,21
773,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,MSR: Send Letters - Acknowledge M&L Request,04200054610,2022-01-12 00:00:00,2022-01-12 00:00:00,1
774,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,MSR: Send Letters - M&L Service Request Approved,08200039596,2022-01-10 00:00:00,2022-01-10 00:00:00,3
775,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,MSR: Send Letters - M&L Service Request Approved,08210039230,2022-01-13 00:00:00,2022-01-13 00:00:00,0
776,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Employer,08200002387,2021-09-06 00:00:00,2022-01-04 00:00:00,9
777,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Employer,08200046835,2021-12-06 00:00:00,2022-01-10 00:00:00,3
778,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Employer,08210008177,2021-12-30 00:00:00,2022-01-06 00:00:00,7
779,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Employer,08210029813,2021-11-05 00:00:00,2022-01-10 00:00:00,3
780,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Employer,08210035920,2021-12-01 00:00:00,2022-01-10 00:00:00,3
781,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Provider,08200075932,2021-11-25 00:00:00,2021-12-16 00:00:00,28
782,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Worker,08200039596,2021-12-22 00:00:00,2022-01-12 00:00:00,1
783,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Worker,08210010194,2021-10-06 00:00:00,2022-01-10 00:00:00,3
784,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Contact Worker,08210026049,2021-11-05 00:00:00,2022-01-11 00:00:00,2
785,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08150029591,2021-11-25 00:00:00,2021-12-24 00:00:00,20
786,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08190023670,2021-12-20 00:00:00,2022-01-05 00:00:00,8
787,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08190029823,2021-12-24 00:00:00,2022-01-11 00:00:00,2
788,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08200027003,2021-09-09 00:00:00,2021-12-17 00:00:00,27
789,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08200027689,2021-12-14 00:00:00,2021-12-27 00:00:00,17
790,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08200039596,2021-12-14 00:00:00,2021-12-24 00:00:00,20
791,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08210008177,2022-01-07 00:00:00,2022-01-10 00:00:00,3
792,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08210030938,2021-11-03 00:00:00,2022-01-04 00:00:00,9
793,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08210042133,2021-12-22 00:00:00,2022-01-10 00:00:00,3
794,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,08210043226,2021-12-23 00:00:00,2022-01-13 00:00:00,0
795,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,12120093544,2021-12-17 00:00:00,2022-01-10 00:00:00,3
796,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,USR: Other Task,12120093544,2022-01-07 00:00:00,2022-01-10 00:00:00,3
797,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,CRT: Certificate Registered,08210043967,2022-01-13 00:00:00,2022-01-11 00:00:00,2
798,A2,SARUP EDEN_10625_RETURN TO WORK CLAIMS PROCESSOR,MSR: Send Letters - M&L Service Request Approved,08210041477,2022-01-12 00:00:00,2022-01-12 00:00:00,1
799,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Contact Employer,08210042201,2021-12-16 00:00:00,2022-01-13 00:00:00,0
800,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Contact Employer,08200021368,2022-01-06 00:00:00,2022-01-13 00:00:00,0
801,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Contact THP,08210017650,2021-12-23 00:00:00,2022-01-06 00:00:00,7
802,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Other Task,08210041286,2021-12-17 00:00:00,2022-01-13 00:00:00,0
803,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08210012312,2021-09-28 00:00:00,2022-01-12 00:00:00,1
804,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08210040504,2022-01-13 00:00:00,2022-01-13 00:00:00,0
805,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210045062,2022-01-13 00:00:00,2022-01-13 00:00:00,0
806,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08200048765,2021-11-29 00:00:00,2022-01-07 00:00:00,6
807,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Other Task,08210006027,2022-01-04 00:00:00,2022-01-11 00:00:00,2
808,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,04200038681,2021-12-21 00:00:00,2022-01-13 00:00:00,0
809,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08170005595,2021-10-22 00:00:00,2022-01-12 00:00:00,1
810,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08170039765,2021-10-25 00:00:00,2022-01-12 00:00:00,1
811,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08190036586,2021-08-23 00:00:00,2022-01-12 00:00:00,1
812,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08190050258,2021-11-24 00:00:00,2022-01-12 00:00:00,1
813,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08210041082,2021-12-29 00:00:00,2022-01-07 00:00:00,6
814,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Send PIAWE Confirmation Letters,08210043530,2021-12-30 00:00:00,2021-12-31 00:00:00,13
815,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08190066190,2021-12-01 00:00:00,2021-12-24 00:00:00,20
816,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Re-allocate Claim to New Segment,08100053261,2021-12-31 00:00:00,2022-01-03 00:00:00,10
817,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Contact Employer,08180070112,2022-01-06 00:00:00,2022-01-13 00:00:00,0
818,A2,TAYLOR NICOLE_8242_TEAM MANAGER,USR: Other Task,08200001744,2022-01-06 00:00:00,2022-01-13 00:00:00,0
819,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Contact Employer,08210044283,2022-01-05 00:00:00,2022-01-13 00:00:00,0
820,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210044254,2021-12-29 00:00:00,2022-01-03 00:00:00,10
821,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Send PIAWE Confirmation Letters,08210044416,2022-01-10 00:00:00,2022-01-11 00:00:00,2
822,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210043420,2021-12-30 00:00:00,2022-01-04 00:00:00,9
823,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210041244,2022-01-04 00:00:00,2022-01-04 00:00:00,9
824,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210046252,2022-01-11 00:00:00,2022-01-11 00:00:00,2
825,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210045347,2022-01-07 00:00:00,2022-01-12 00:00:00,1
826,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210042544,2022-01-07 00:00:00,2022-01-12 00:00:00,1
827,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210044500,2022-01-06 00:00:00,2022-01-11 00:00:00,2
828,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210045376,2022-01-06 00:00:00,2022-01-11 00:00:00,2
829,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210041927,2022-01-06 00:00:00,2022-01-06 00:00:00,7
830,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210042366,2022-01-10 00:00:00,2022-01-10 00:00:00,3
831,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210043941,2022-01-06 00:00:00,2022-01-11 00:00:00,2
832,A2,TAYLOR NICOLE_8242_TEAM MANAGER,GEN: Complete Handover Activities,08210045266,2022-01-13 00:00:00,2022-01-13 00:00:00,0
833,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,ADV: Notify Parties of Adverse Decision,08210031461,2022-01-05 00:00:00,2022-01-06 00:00:00,7
834,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,ADV: Notify Parties of Adverse Decision,08210032295,2022-01-05 00:00:00,2022-01-06 00:00:00,7
835,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,DOC: Medical and Like,08210035292,2022-01-13 00:00:00,2022-01-12 00:00:00,1
836,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,DOC: Medical and Like,08210035292,2022-01-13 00:00:00,2022-01-13 00:00:00,0
837,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Calculate PIAWE,08210032208,2021-10-28 00:00:00,2021-12-22 00:00:00,22
838,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08200073206,2021-10-20 00:00:00,2021-11-16 00:00:00,58
839,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08200075958,2021-11-12 00:00:00,2021-12-07 00:00:00,37
840,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08200079349,2021-10-22 00:00:00,2021-11-23 00:00:00,51
841,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08200079718,2021-11-29 00:00:00,2021-12-31 00:00:00,13
842,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08200080066,2021-11-19 00:00:00,2021-12-17 00:00:00,27
843,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08200081434,2021-11-18 00:00:00,2021-12-30 00:00:00,14
844,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210012260,2021-12-10 00:00:00,2022-01-13 00:00:00,0
845,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210016350,2021-10-01 00:00:00,2021-11-05 00:00:00,69
846,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210018798,2021-11-24 00:00:00,2021-12-22 00:00:00,22
847,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210021824,2021-12-03 00:00:00,2022-01-06 00:00:00,7
848,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210022836,2021-12-13 00:00:00,2021-12-31 00:00:00,13
849,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210023848,2021-11-29 00:00:00,2021-12-24 00:00:00,20
850,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210023990,2021-10-07 00:00:00,2021-11-18 00:00:00,56
851,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210026081,2021-10-14 00:00:00,2021-11-09 00:00:00,65
852,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210026272,2021-11-11 00:00:00,2022-01-10 00:00:00,3
853,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210029431,2021-12-07 00:00:00,2022-01-10 00:00:00,3
854,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210029774,2021-11-11 00:00:00,2021-12-09 00:00:00,35
855,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210031461,2021-11-12 00:00:00,2021-12-10 00:00:00,34
856,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210032208,2021-12-07 00:00:00,2022-01-11 00:00:00,2
857,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210032295,2021-12-07 00:00:00,2022-01-11 00:00:00,2
858,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210035292,2021-12-03 00:00:00,2021-12-30 00:00:00,14
859,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210035687,2021-11-29 00:00:00,2021-12-17 00:00:00,27
860,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210036592,2021-12-07 00:00:00,2022-01-11 00:00:00,2
861,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210036712,2021-12-03 00:00:00,2021-12-30 00:00:00,14
862,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,GEN: Record Case Conference Outcome,08210038396,2021-12-23 00:00:00,2022-01-13 00:00:00,0
863,A2,TEE EMILY_8269_RETURN TO WORK SPECIALIST,IME: Record IME Purpose and Details,08200075958,2022-01-11 00:00:00,2022-01-12 00:00:00,1
